id,category,value,text_data
44115,C,1371,x
44116,C,1604,x
44118,C,1832,x
44121,B,1761,x
44124,D,1050,x
44125,A,1265,x
44126,B,1797,x
44133,C,1723,x
44134,C,1850,x
44135,B,1278,x
44136,C,1170,x
44138,A,1267,x
44139,D,1359,x
44140,B,1312,x
44142,D,1082,x
44143,A,1577,x
44144,B,1752,x
44146,C,1889,x
44148,B,1955,x
44149,C,1413,x
44153,D,1409,x
44161,A,1072,x
44162,B,1882,x
44163,C,1787,x
44164,A,1684,x
44165,B,1260,x
44167,D,1791,x
44169,C,1709,x
44171,A,1433,x
44172,B,1823,x
44173,D,1908,x
44174,C,1299,x
44175,B,1102,x
44176,C,1118,x
44177,A,1689,x
44180,D,1635,x
44181,A,1962,x
44183,A,1889,x
44185,B,1992,x
44186,A,1295,x
44187,B,1140,x
44189,D,1106,x
44193,A,1363,x
44195,D,1977,x
44196,D,1642,x
44197,C,1044,x
44199,C,1465,x
44200,D,1048,x
44203,D,1542,x
44204,C,1756,x
44205,A,1501,x
44207,D,1046,x
44208,C,1749,x
44210,B,1577,x
44212,B,1858,x
44217,B,1086,x
44221,C,1440,x
44226,D,1495,x
44227,B,1478,x
44229,A,1535,x
44230,C,1329,x
44231,D,1259,x
44232,C,1340,x
44234,A,1709,x
44235,A,1178,x
44236,C,1581,x
44237,D,1336,x
44238,D,1703,x
44241,A,1206,x
44246,D,1072,x
44247,D,1642,x
44249,D,1384,x
44252,D,1304,x
44253,C,1371,x
44256,A,1916,x
44259,B,1498,x
44261,A,1260,x
44262,C,1913,x
44263,B,1603,x
44264,D,1790,x
44265,A,1041,x
44267,C,1253,x
44272,A,1487,x
44275,C,1023,x
44280,B,1537,x
44281,B,1528,x
44283,A,1481,x
44284,B,1876,x
44287,B,1532,x
44295,D,1273,x
44296,B,1485,x
44298,B,1346,x
44299,D,1461,x
44302,C,1627,x
44305,B,1991,x
44307,C,1904,x
44308,D,1210,x
44309,D,1700,x
44312,C,1582,x
44313,D,1983,x
44314,B,1361,x
44315,D,1043,x
44316,D,1616,x
44317,A,1028,x
44319,D,1950,x
44320,C,1566,x
44321,D,1707,x
44323,A,1788,x
44324,C,1285,x
44327,D,1122,x
44329,D,1577,x
44330,D,1509,x
44333,A,1892,x
44334,D,1616,x
44335,D,1399,x
44337,C,1760,x
44339,D,1678,x
44340,A,1466,x
44342,D,1067,x
44346,D,1500,x
44347,D,1954,x
44349,A,1628,x
44353,D,1038,x
44356,B,1067,x
44357,A,1928,x
44358,D,1633,x
44359,A,1823,x
44362,A,1500,x
44366,C,1928,x
44367,C,1159,x
44368,C,1612,x
44369,D,1433,x
44371,C,1443,x
44373,C,1416,x
44375,A,1206,x
44377,D,1621,x
44378,B,1048,x
44379,D,1439,x
44380,B,1696,x
44381,C,1080,x
44383,D,1573,x
44384,B,1402,x
44388,D,1079,x
44391,C,1550,x
44393,D,1559,x
44395,A,1916,x
44396,B,1847,x
44397,D,1687,x
44400,A,1532,x
44401,B,1372,x
44403,A,1681,x
44404,D,1769,x
44406,C,1895,x
44407,A,1873,x
44410,B,1060,x
44413,A,1866,x
44416,B,1277,x
44418,A,1752,x
44420,C,1524,x
44425,A,1501,x
44427,D,1852,x
44428,B,1517,x
44430,B,1017,x
44431,A,1756,x
44433,C,1614,x
44437,C,1424,x
44438,A,1547,x
44440,A,1562,x
44443,C,1820,x
44445,D,1692,x
44453,C,1686,x
44454,B,1445,x
44458,C,1454,x
44461,D,1148,x
44462,B,1102,x
44463,A,1506,x
44465,C,1916,x
44467,C,1835,x
44470,C,1165,x
44472,C,1414,x
44474,D,1782,x
44475,A,1386,x
44477,D,1986,x
44482,D,1009,x
44483,D,1498,x
44485,B,1694,x
44486,B,1197,x
44488,A,1865,x
44489,C,1888,x
44490,B,1856,x
44493,A,1358,x
44494,C,1944,x
44496,C,1124,x
44497,A,1140,x
44498,D,1635,x
44499,C,1092,x
44500,A,1125,x
44505,C,1698,x
44506,A,1761,x
44508,D,1729,x
44510,A,1784,x
44511,C,1810,x
44513,D,1782,x
44514,D,1858,x
44516,A,1926,x
44518,B,1292,x
44520,A,1570,x
44521,A,1150,x
44523,B,1012,x
44524,A,1576,x
44527,A,1686,x
44528,A,1486,x
44529,B,1646,x
44530,C,1261,x
44534,C,1061,x
44535,B,1215,x
44537,D,1862,x
44538,B,1566,x
44542,C,1061,x
44543,D,1647,x
44544,D,1967,x
44545,D,1824,x
44546,D,1906,x
44552,C,1665,x
44555,C,1617,x
44559,C,1028,x
44560,D,1272,x
44562,A,1515,x
44564,B,1378,x
44565,C,1579,x
44567,A,1362,x
44568,C,1116,x
44572,D,1719,x
44574,B,1437,x
44575,B,1785,x
44576,C,1306,x
44580,B,1253,x
44582,C,1008,x
44583,C,1430,x
44584,A,1059,x
44586,B,1475,x
44587,B,1464,x
44588,C,1143,x
44589,B,1292,x
44591,D,1856,x
44595,C,1628,x
44597,C,1883,x
44599,B,1532,x
44600,B,1988,x
44603,D,1189,x
44604,A,1140,x
44613,C,1900,x
44615,B,1627,x
44616,A,1679,x
44619,B,1941,x
44620,D,1350,x
44625,C,1792,x
44626,B,1289,x
44627,B,1270,x
44628,B,1088,x
44631,A,1571,x
44634,A,1754,x
44636,A,1352,x
44637,D,1556,x
44641,A,1387,x
44642,D,1111,x
44643,A,1935,x
44645,B,1089,x
44646,C,1966,x
44650,A,1816,x
44651,D,1190,x
44652,C,1513,x
44653,D,1257,x
44654,C,1327,x
44656,D,1829,x
44658,A,1834,x
44659,B,1512,x
44661,D,1622,x
44662,D,1779,x
44663,C,1296,x
44665,D,1693,x
44671,D,1804,x
44672,C,1028,x
44673,B,1534,x
44675,C,1687,x
44676,C,1382,x
44677,C,1087,x
44678,C,1265,x
44682,C,1915,x
44683,B,1165,x
44687,B,1291,x
44688,B,1421,x
44689,B,1503,x
44693,A,1567,x
44694,C,1428,x
44696,A,1746,x
44697,B,1255,x
44701,D,1070,x
44702,C,1500,x
44703,D,1518,x
44705,D,1039,x
44708,A,1140,x
44712,B,1653,x
44715,B,1020,x
44716,A,1763,x
44717,A,1732,x
44718,D,1296,x
44719,A,1197,x
44722,D,1429,x
44723,C,1765,x
44724,B,1481,x
44725,C,1378,x
44726,D,1591,x
44727,D,1995,x
44728,A,1646,x
44730,D,1480,x
44733,A,1030,x
44734,D,1669,x
44735,C,1811,x
44736,B,1464,x
44737,C,1373,x
44738,D,1453,x
44739,A,1899,x
44741,A,1536,x
44745,D,1198,x
44746,B,1347,x
44747,B,1428,x
44751,B,1508,x
44752,B,1849,x
44753,C,1538,x
44755,C,1247,x
44756,D,1034,x
44758,B,1188,x
44761,A,1109,x
44764,B,1854,x
44768,D,1324,x
44771,C,1196,x
44776,D,1789,x
44777,B,1099,x
44778,A,1663,x
44782,B,1881,x
44784,B,1878,x
44787,B,1797,x
44788,B,1559,x
44790,A,1810,x
44791,A,1436,x
44792,A,1146,x
44793,B,1485,x
44795,B,1058,x
44797,A,1983,x
44798,A,1943,x
44800,B,1565,x
44803,A,1816,x
44807,C,1934,x
44811,A,1042,x
44816,B,1693,x
44819,B,1511,x
44821,C,1032,x
44823,C,1795,x
44828,A,1504,x
44830,B,1061,x
44831,D,1847,x
44832,A,1829,x
44836,A,1332,x
44837,B,1599,x
44841,C,1759,x
44842,A,1705,x
44843,B,1737,x
44844,D,1617,x
44845,D,1001,x
44846,B,1631,x
44848,D,1296,x
44850,B,1580,x
44851,B,1965,x
44852,B,1713,x
44853,B,1610,x
44854,D,1779,x
44856,B,1859,x
44857,C,1694,x
44860,C,1683,x
44861,A,1049,x
44864,B,1166,x
44869,C,1640,x
44870,A,1211,x
44871,B,1986,x
44873,B,1292,x
44875,D,1626,x
44876,C,1609,x
44882,D,1475,x
44883,C,1828,x
44884,B,1407,x
44885,B,1175,x
44886,C,1136,x
44889,A,1576,x
44890,C,1008,x
44892,D,1166,x
44895,D,1064,x
44897,B,1186,x
44903,D,1787,x
44906,B,1850,x
44908,B,1618,x
44909,B,1982,x
44910,A,1411,x
44911,D,1788,x
44912,B,1657,x
44913,A,1035,x
44915,A,1921,x
44916,C,1552,x
44917,B,1840,x
44920,C,1109,x
44921,D,1658,x
44922,B,1142,x
44923,C,1281,x
44926,B,1553,x
44928,A,1218,x
44929,A,1600,x
44930,A,1120,x
44931,C,1933,x
44932,C,1491,x
44933,B,1351,x
44934,B,1807,x
44937,D,1685,x
44939,A,1032,x
44941,A,1858,x
44944,D,1412,x
44945,D,1549,x
44946,A,1294,x
44948,B,1749,x
44949,B,1253,x
44952,B,1400,x
44953,B,1459,x
44958,A,1466,x
44959,A,1527,x
44960,D,1024,x
44961,D,1507,x
44963,A,1407,x
44964,C,1542,x
44967,D,1795,x
44969,D,1903,x
44972,A,1870,x
44976,A,1320,x
44977,D,1819,x
44979,A,1708,x
44981,A,1151,x
44983,C,1892,x
44984,B,1189,x
44985,A,1659,x
44989,A,1338,x
44991,B,1143,x
44992,B,1731,x
44994,B,1187,x
44996,D,1571,x
44998,C,1194,x
44999,C,1564,x
45001,C,1251,x
45004,A,1268,x
45005,C,1595,x
45006,B,1719,x
45007,D,1388,x
45010,B,1344,x
45011,A,1003,x
45013,A,1543,x
45014,B,1213,x
45015,B,1496,x
45017,D,1258,x
45019,C,1155,x
45021,A,1066,x
45022,D,1791,x
45026,D,1100,x
45029,C,1840,x
45030,A,1335,x
45035,B,1643,x
45037,B,1089,x
45039,B,1281,x
45040,D,1596,x
45041,D,1684,x
45044,B,1927,x
45046,D,1415,x
45048,B,1416,x
45050,B,1550,x
45054,A,1584,x
45056,D,1927,x
45059,C,1439,x
45063,D,1120,x
45066,C,1947,x
45069,A,1752,x
45070,C,1600,x
45073,A,1573,x
45074,A,1756,x
45075,A,1227,x
45077,D,1814,x
45079,C,1572,x
45080,C,1055,x
45081,B,1376,x
45082,C,1452,x
45087,A,1382,x
45088,D,1890,x
45091,B,1579,x
45094,D,1346,x
45095,C,1239,x
45101,D,1716,x
45105,B,1298,x
45106,B,1841,x
45109,D,1599,x
45111,B,1462,x
45120,A,1220,x
45121,D,1669,x
45122,D,1061,x
45125,B,1538,x
45130,B,1474,x
45135,B,1459,x
45136,C,1230,x
45137,C,1636,x
45138,A,1437,x
45140,D,1084,x
45142,B,1607,x
45145,B,1469,x
45146,B,1333,x
45148,A,1055,x
45149,A,1541,x
45151,D,1769,x
45157,D,1557,x
45161,A,1036,x
45162,A,1148,x
45163,B,1059,x
45165,B,1253,x
45166,C,1198,x
45167,C,1595,x
45168,A,1868,x
45171,B,1948,x
45174,C,1876,x
45175,B,1117,x
45177,C,1830,x
45179,C,1103,x
45180,D,1358,x
45181,D,1355,x
45182,A,1373,x
45185,C,1675,x
45186,D,1959,x
45189,C,1737,x
45191,A,1675,x
45193,B,1352,x
45195,C,1513,x
45196,C,1926,x
45203,A,1862,x
45205,D,1363,x
45208,A,1340,x
45213,C,1250,x
45214,C,1533,x
45216,C,1686,x
45217,C,1037,x
45221,B,1642,x
45222,C,1612,x
45228,B,1207,x
45229,C,1621,x
45230,B,1496,x
45232,B,1001,x
45233,C,1881,x
45234,B,1788,x
45237,C,1099,x
45239,B,1756,x
45245,C,1240,x
45246,D,1699,x
45247,D,1403,x
45250,B,1402,x
45257,C,1949,x
45258,B,1912,x
45259,B,1549,x
45260,C,1550,x
45261,B,1911,x
45263,B,1417,x
45264,B,1348,x
45265,D,1436,x
45268,D,1056,x
45269,B,1737,x
45273,D,1781,x
45275,B,1852,x
45276,A,1643,x
45277,D,1703,x
45278,B,1277,x
45279,A,1357,x
45280,B,1594,x
45281,B,1977,x
45284,D,1015,x
45285,A,1742,x
45286,B,1871,x
45289,C,1870,x
45290,C,1129,x
45298,D,1187,x
45299,C,1877,x
45301,D,1637,x
45302,D,1453,x
45304,B,1737,x
45307,B,1044,x
45309,D,1308,x
45310,B,1039,x
45311,B,1499,x
45314,D,1688,x
45315,C,1417,x
45317,D,1154,x
45318,D,1826,x
45320,B,1676,x
45323,D,1694,x
45327,C,1235,x
45329,C,1320,x
45331,D,1539,x
45336,B,1540,x
45337,B,1736,x
45338,B,1922,x
45340,D,1565,x
45344,D,1168,x
45345,D,1673,x
45346,B,1636,x
45348,B,1190,x
45349,A,1501,x
45351,B,1078,x
45352,C,1533,x
45354,B,1448,x
45355,D,1378,x
45360,C,1743,x
45362,B,1522,x
45363,D,1379,x
45367,C,1381,x
45382,B,1212,x
45386,D,1588,x
45389,B,1220,x
45390,C,1884,x
45391,C,1976,x
45392,D,1706,x
45393,D,1120,x
45395,A,1132,x
45397,B,1188,x
45399,A,1940,x
45401,B,1299,x
45402,C,1325,x
45403,A,1660,x
45404,D,1044,x
45405,A,1810,x
45406,D,1857,x
45413,D,1329,x
45416,C,1360,x
45417,C,1225,x
45426,C,1473,x
45427,D,1871,x
45428,C,1802,x
45429,A,1278,x
45430,D,1778,x
45431,A,1720,x
45432,A,1706,x
45433,C,1791,x
45434,A,1170,x
45435,A,1135,x
45437,C,1962,x
45438,B,1414,x
45439,A,1210,x
45441,B,1758,x
45446,D,1014,x
45448,C,1288,x
45449,D,1891,x
45450,D,1235,x
45451,B,1414,x
45453,D,1571,x
45454,D,1229,x
45455,C,1404,x
45458,D,1278,x
45461,B,1077,x
45462,A,1770,x
45464,A,1850,x
45467,A,1799,x
45470,C,1793,x
45474,C,1640,x
45475,B,1720,x
45477,B,1367,x
45479,A,1758,x
45483,A,1315,x
45484,B,1969,x
45487,D,1718,x
45489,C,1086,x
45490,B,1716,x
45491,A,1793,x
45492,A,1913,x
45495,D,1246,x
45496,C,1380,x
45497,D,1481,x
45498,C,1297,x
45504,B,1582,x
45505,D,1849,x
45507,C,1369,x
45508,D,1908,x
45509,C,1408,x
45511,D,1498,x
45513,A,1248,x
45514,C,1565,x
45515,D,1153,x
45518,A,1584,x
45528,A,1325,x
45529,B,1515,x
45531,A,1828,x
45532,B,1827,x
45533,C,1528,x
45535,B,1413,x
45539,D,1246,x
45541,B,1286,x
45543,A,1135,x
45544,B,1464,x
45545,A,1816,x
45548,D,1347,x
45549,D,1063,x
45553,D,1186,x
45554,D,1047,x
45556,B,1252,x
45557,A,1740,x
45558,D,1428,x
45560,B,1461,x
45561,A,1004,x
45562,C,1162,x
45563,B,1598,x
45564,B,1236,x
45566,C,1220,x
45567,B,1607,x
45568,D,1889,x
45570,A,1699,x
45571,C,1390,x
45572,D,1580,x
45574,A,1039,x
45576,B,1113,x
45577,B,1100,x
45578,B,1399,x
45579,B,1187,x
45581,D,1473,x
45583,D,1092,x
45586,D,1950,x
45588,C,1445,x
45591,A,1190,x
45593,C,1062,x
45594,B,1293,x
45596,A,1550,x
45598,A,1273,x
45599,D,1814,x
45602,C,1315,x
45604,A,1735,x
45607,B,1995,x
45608,A,1376,x
45610,D,1614,x
45614,C,1985,x
45615,C,1911,x
45617,A,1912,x
45618,C,1593,x
45620,D,1408,x
45621,C,1619,x
45622,C,1216,x
45624,C,1894,x
45626,B,1296,x
45629,B,1632,x
45636,D,1847,x
45641,D,1641,x
45645,C,1647,x
45646,A,1766,x
45649,B,1484,x
45650,C,1866,x
45651,B,1744,x
45652,D,1593,x
45655,D,1799,x
45656,C,1101,x
45663,B,1513,x
45665,A,1409,x
45666,B,1045,x
45667,D,1729,x
45668,C,1362,x
45669,C,1852,x
45671,B,1465,x
45673,A,1271,x
45676,C,1711,x
45679,D,1631,x
45681,D,1491,x
45683,A,1140,x
45684,D,1104,x
45686,D,1535,x
45691,C,1092,x
45692,D,1228,x
45697,D,1582,x
45699,D,1906,x
45702,B,1855,x
45711,B,1708,x
45714,B,1274,x
45718,D,1474,x
45720,A,1474,x
45721,B,1105,x
45722,D,1791,x
45724,D,1459,x
45725,C,1135,x
45730,B,1793,x
45731,D,1293,x
45732,D,1576,x
45734,D,1785,x
45735,B,1187,x
45736,D,1188,x
45739,D,1081,x
45740,A,1776,x
45743,D,1319,x
45744,D,1736,x
45745,B,1379,x
45751,A,1043,x
45752,B,1248,x
45753,A,1119,x
45754,D,1152,x
45755,B,1460,x
45759,D,1051,x
45761,A,1010,x
45766,D,1211,x
45769,A,1498,x
45770,C,1103,x
45773,B,1997,x
45775,B,1977,x
45776,D,1456,x
45777,C,1271,x
45778,B,1817,x
45779,D,1936,x
45780,B,1565,x
45787,D,1805,x
45788,A,1631,x
45791,A,1501,x
45792,B,1597,x
45796,A,1859,x
45800,C,1283,x
45804,C,1141,x
45806,A,1432,x
45807,A,1084,x
45809,C,1969,x
45811,C,1755,x
45812,A,1087,x
45815,C,1763,x
45816,C,1644,x
45819,C,1988,x
45820,D,1981,x
45821,A,1216,x
45824,A,1450,x
45826,C,1127,x
45827,B,1749,x
45829,B,1121,x
45831,D,1101,x
45833,B,1854,x
45834,A,1345,x
45835,A,1121,x
45836,B,1087,x
45837,D,1764,x
45838,A,1954,x
45839,D,1685,x
45841,D,1019,x
45842,A,1785,x
45844,A,1382,x
45845,D,1340,x
45846,B,1155,x
45848,D,1284,x
45849,D,1669,x
45851,D,1429,x
45852,A,1249,x
45853,B,1782,x
45854,C,1129,x
45856,D,1749,x
45858,A,1279,x
45859,D,1940,x
45860,D,1442,x
45862,B,1818,x
45863,C,1525,x
45868,C,1874,x
45870,C,1817,x
45874,C,1380,x
45877,D,1270,x
45878,A,1796,x
45879,A,1292,x
45880,D,1644,x
45883,B,1310,x
45884,A,1183,x
45885,D,1544,x
45886,C,1699,x
45888,B,1695,x
45890,A,1493,x
45892,D,1734,x
45893,A,1097,x
45894,B,1098,x
45895,A,1021,x
45896,D,1079,x
45898,D,1714,x
45899,A,1755,x
45901,C,1766,x
45906,D,1783,x
45907,D,1234,x
45909,C,1942,x
45911,B,1362,x
45913,C,1781,x
45915,A,1990,x
45916,A,1132,x
45917,B,1340,x
45918,A,1275,x
45921,D,1135,x
45923,B,1475,x
45924,D,1104,x
45928,C,1415,x
45929,A,1388,x
45930,D,1859,x
45932,A,1169,x
45933,A,1659,x
45934,C,1180,x
45936,A,1080,x
45939,B,1406,x
45940,D,1106,x
45943,D,1127,x
45945,B,1469,x
45947,D,1769,x
45948,D,1481,x
45949,A,1258,x
45951,D,1646,x
45955,C,1523,x
45959,B,1341,x
45961,A,1058,x
45963,B,1181,x
45964,B,1504,x
45965,B,1335,x
45967,D,1086,x
45968,D,1237,x
45969,D,1518,x
45972,A,1275,x
45979,D,1090,x
45981,C,1659,x
45984,A,1770,x
45987,A,1467,x
45988,A,1084,x
45989,D,1536,x
45990,A,1473,x
45992,A,1953,x
45993,C,1686,x
45995,C,1967,x
45996,D,1714,x
45998,C,1847,x
45999,D,1770,x
46000,C,1723,x
46001,B,1991,x
46002,A,1936,x
46003,D,1792,x
46004,B,1297,x
46008,B,1564,x
46010,D,1745,x
46011,B,1021,x
46014,C,1788,x
46017,B,1521,x
46019,D,1025,x
46026,C,1346,x
46027,B,1027,x
46029,B,1961,x
46030,A,1203,x
46034,B,1782,x
46038,D,1984,x
46042,A,1346,x
46045,D,1354,x
46046,A,1696,x
46047,D,1404,x
46050,C,1205,x
46051,D,1228,x
46056,B,1003,x
46057,D,1067,x
46058,C,1865,x
46059,C,1790,x
46061,D,1479,x
46062,A,1305,x
46064,A,1773,x
46065,A,1580,x
46067,C,1466,x
46069,D,1451,x
46072,D,1533,x
46074,D,1694,x
46076,C,1131,x
46080,B,1254,x
46083,B,1466,x
46085,B,1247,x
46086,C,1754,x
46087,D,1043,x
46091,B,1765,x
46092,D,1464,x
46093,B,1330,x
46095,C,1482,x
46096,A,1536,x
46097,D,1129,x
46098,B,1766,x
46099,D,1835,x
46103,A,1160,x
46105,C,1160,x
46106,D,1670,x
46108,C,1254,x
46109,A,1159,x
46110,C,1228,x
46111,D,1497,x
46113,C,1018,x
46114,C,1524,x
46115,C,1012,x
46116,C,1506,x
46118,C,1919,x
46119,D,1288,x
46123,B,1183,x
46124,A,1142,x
46127,A,1630,x
46129,B,1893,x
46134,D,1260,x
46135,A,1746,x
46136,C,1800,x
46143,D,1580,x
46144,D,1364,x
46145,C,1502,x
46146,C,1955,x
46149,C,1286,x
46151,A,1223,x
46152,D,1351,x
46153,B,1493,x
46156,A,1549,x
46160,C,1076,x
46161,D,1546,x
46162,C,1758,x
46163,B,1902,x
46168,B,1451,x
46169,C,1811,x
46173,A,1619,x
46177,B,1205,x
46179,B,1884,x
46181,B,1178,x
46182,D,1527,x
46184,D,1294,x
46185,A,1699,x
46186,C,1543,x
46187,B,1359,x
46190,B,1544,x
46191,A,1239,x
46193,A,1544,x
46194,A,1232,x
46196,D,1824,x
46200,B,1351,x
46202,A,1005,x
46203,D,1364,x
46204,D,1378,x
46206,D,1935,x
46207,B,1010,x
46208,B,1649,x
46209,B,1415,x
46215,C,1023,x
46216,D,1305,x
46219,C,1035,x
46220,D,1945,x
46223,C,1699,x
46224,A,1345,x
46228,B,1955,x
46230,B,1776,x
46233,A,1391,x
46234,A,1271,x
46235,D,1859,x
46237,C,1842,x
46239,B,1502,x
46241,D,1616,x
46242,A,1613,x
46243,C,1395,x
46245,A,1227,x
46246,B,1689,x
46251,B,1575,x
46253,C,1966,x
46257,D,1034,x
46258,D,1872,x
46259,A,1104,x
46260,A,1543,x
46263,B,1099,x
46264,A,1844,x
46265,A,1752,x
46266,A,1993,x
46267,A,1515,x
46268,C,1642,x
46269,C,1523,x
46277,B,1158,x
46280,B,1298,x
46282,C,1698,x
46286,A,1265,x
46292,D,1745,x
46294,A,1255,x
46295,C,1479,x
46296,B,1825,x
46297,A,1113,x
46298,B,1691,x
46299,D,1738,x
46300,D,1344,x
46303,C,1993,x
46304,D,1842,x
46305,B,1006,x
46308,B,1027,x
46309,D,1095,x
46310,A,1583,x
46312,B,1240,x
46319,B,1201,x
46320,C,1029,x
46322,C,1283,x
46324,A,1415,x
46326,A,1780,x
46329,B,1042,x
46331,C,1998,x
46336,B,1360,x
46340,C,1264,x
46341,B,1255,x
46347,C,1936,x
46349,A,1146,x
46350,D,1865,x
46351,B,1401,x
46353,B,1426,x
46354,A,1846,x
46356,A,1374,x
46357,C,1694,x
46358,C,1195,x
46359,C,1416,x
46361,D,1701,x
46363,B,1253,x
46367,D,1965,x
46369,A,1711,x
46370,C,1649,x
46372,A,1019,x
46375,B,1037,x
46377,B,1833,x
46378,C,1810,x
46379,D,1669,x
46380,D,1628,x
46382,D,1333,x
46383,B,1067,x
46384,A,1196,x
46387,A,1015,x
46388,B,1278,x
46389,C,1449,x
46392,D,1412,x
46395,C,1686,x
46397,B,1551,x
46398,C,1594,x
46399,A,1862,x
46401,C,1165,x
46403,A,1960,x
46406,C,1583,x
46407,B,1594,x
46408,B,1523,x
46410,D,1267,x
46412,B,1163,x
46415,C,1937,x
46416,B,1411,x
46417,C,1813,x
46418,C,1428,x
46421,C,1744,x
46429,D,1808,x
46432,C,1958,x
46436,D,1900,x
46437,C,1870,x
46439,D,1559,x
46440,D,1777,x
46441,C,1551,x
46442,B,1570,x
46443,C,1714,x
46444,D,1004,x
46445,C,1899,x
46447,A,1144,x
46448,C,1173,x
46450,B,1781,x
46451,A,1949,x
46452,D,1122,x
46454,D,1400,x
46455,B,1597,x
46459,D,1180,x
46461,B,1891,x
46464,A,1622,x
46469,D,1977,x
46470,B,1373,x
46471,D,1919,x
46474,B,1171,x
46475,A,1952,x
46477,A,1375,x
46481,B,1454,x
46485,B,1230,x
46486,C,1507,x
46488,B,1334,x
46489,C,1335,x
46490,C,1871,x
46491,D,1232,x
46493,A,1413,x
46496,A,1891,x
46497,C,1773,x
46498,C,1101,x
46503,A,1015,x
46506,C,1373,x
46507,A,1576,x
46508,A,1413,x
46511,C,1678,x
46515,D,1046,x
46517,C,1876,x
46518,D,1631,x
46519,A,1324,x
46520,A,1717,x
46521,C,1144,x
46522,D,1977,x
46523,A,1161,x
46524,D,1737,x
46525,A,1467,x
46526,D,1829,x
46528,D,1311,x
46529,D,1902,x
46532,B,1993,x
46533,C,1819,x
46536,D,1067,x
46538,B,1831,x
46540,B,1814,x
46541,A,1768,x
46544,D,1458,x
46545,C,1533,x
46547,A,1625,x
46548,C,1956,x
46549,D,1268,x
46550,B,1943,x
46556,C,1967,x
46557,C,1348,x
46559,C,1430,x
46560,C,1785,x
46562,C,1939,x
46563,A,1396,x
46565,D,1447,x
46566,A,1796,x
46569,C,1936,x
46570,B,1208,x
46573,C,1158,x
46574,D,1030,x
46575,C,1331,x
46577,A,1546,x
46580,C,1951,x
46582,C,1960,x
46583,D,1877,x
46587,D,1296,x
46589,A,1961,x
46592,A,1823,x
46594,C,1016,x
46595,C,1309,x
46596,B,1678,x
46604,B,1295,x
46605,C,1225,x
46607,A,1763,x
46608,A,1817,x
46609,B,1353,x
46611,B,1763,x
46612,A,1240,x
46613,B,1711,x
46614,D,1166,x
46615,B,1785,x
46616,C,1645,x
46622,C,1127,x
46627,B,1827,x
46628,A,1146,x
46629,C,1577,x
46633,C,1830,x
46634,D,1445,x
46638,D,1712,x
46639,D,1618,x
46641,D,1060,x
46644,C,1342,x
46645,B,1611,x
46646,B,1034,x
46649,D,1156,x
46650,C,1751,x
46655,D,1080,x
46657,A,1163,x
46658,C,1718,x
46659,D,1161,x
46661,A,1153,x
46662,D,1533,x
46664,A,1592,x
46665,B,1130,x
46666,D,1375,x
46668,B,1933,x
46669,B,1401,x
46671,C,1982,x
46672,A,1450,x
46674,D,1149,x
46675,A,1576,x
46677,B,1900,x
46678,B,1252,x
46682,C,1192,x
46683,A,1162,x
46684,C,1707,x
46685,A,1304,x
46687,C,1887,x
46691,A,1069,x
46693,D,1020,x
46695,D,1249,x
46699,C,1343,x
46704,A,1397,x
46706,D,1866,x
46709,D,1144,x
46710,A,1447,x
46711,B,1314,x
46712,C,1635,x
46713,A,1276,x
46714,A,1605,x
46716,A,1959,x
46719,A,1141,x
46720,B,1561,x
46721,D,1783,x
46722,A,1107,x
46723,D,1630,x
46729,A,1977,x
46733,B,1879,x
46735,D,1565,x
46736,B,1939,x
46737,D,1871,x
46743,D,1004,x
46747,C,1847,x
46748,A,1381,x
46749,A,1751,x
46750,D,1646,x
46752,B,1385,x
46753,A,1863,x
46755,B,1545,x
46758,C,1604,x
46760,B,1455,x
46764,D,1975,x
46765,D,1287,x
46766,A,1825,x
46767,C,1230,x
46768,A,1965,x
46769,A,1034,x
46772,B,1411,x
46773,D,1517,x
46775,C,1205,x
46784,D,1744,x
46785,D,1701,x
46789,B,1407,x
46793,C,1057,x
46796,B,1318,x
46797,D,1714,x
46799,D,1820,x
46801,D,1306,x
46802,A,1793,x
46803,B,1479,x
46805,B,1168,x
46806,A,1664,x
46810,C,1583,x
46811,D,1910,x
46814,B,1191,x
46816,D,1227,x
46817,D,1982,x
46818,C,1354,x
46822,C,1211,x
46823,A,1008,x
46824,A,1003,x
46826,A,1855,x
46827,B,1148,x
46829,A,1880,x
46831,D,1684,x
46834,A,1641,x
46836,B,1668,x
46838,B,1219,x
46840,B,1076,x
46842,B,1355,x
46844,C,1514,x
46845,A,1738,x
46846,A,1698,x
46847,A,1245,x
46848,D,1902,x
46849,D,1591,x
46850,C,1243,x
46853,C,1995,x
46854,B,1267,x
46857,C,1135,x
46860,D,1336,x
46862,D,1125,x
46864,D,1886,x
46869,B,1238,x
46875,A,1926,x
46876,A,1572,x
46877,A,1574,x
46880,C,1320,x
46881,C,1746,x
46882,B,1711,x
46883,A,1858,x
46884,C,1277,x
46885,C,1020,x
46886,A,1021,x
46887,C,1008,x
46889,A,1833,x
46890,D,1657,x
46892,C,1871,x
46893,A,1101,x
46896,A,1824,x
46897,D,1755,x
46899,A,1798,x
46902,C,1101,x
46903,C,1937,x
46908,C,1901,x
46909,C,1855,x
46910,C,1600,x
46911,C,1661,x
46914,B,1418,x
46915,A,1208,x
46918,C,1469,x
46920,A,1872,x
46922,C,1080,x
